2_2-2_150: 0.006840132258958635
2_2-4_148: 0.00660702798356808
2_2-8_28: 0.008437725541692403
2_2-12_166: 0.005690555605416763
2_2-16_147: 0.006062635102272254
2_2-20_165: 0.005825042587783558
2_4-2_44: 0.006996638841810146
2_4-4_237: 0.005276471770552647
2_4-8_152: 0.004566455709066803
2_4-12_132: 0.005883652641708957
2_4-16_287: 0.004644843786940803
2_4-20_100: 0.005761314748368627
2_8-2_174: 0.0054243511448504615
2_8-4_93: 0.005837376915319829
2_8-8_118: 0.0046576922088457885
2_8-12_91: 0.005858150333033568
2_8-16_91: 0.0056040816379689705
2_8-20_47: 0.005979124591141356
2_12-2_211: 0.005076914805053407
2_12-4_79: 0.005022663072457985
2_12-8_45: 0.005295492446469977
2_12-12_49: 0.005508788944112252
2_12-16_59: 0.005332642091727034
2_12-20_44: 0.006424279951502694
2_16-2_149: 0.0058736511088778075
2_16-4_59: 0.00484316650151845
2_16-8_62: 0.005233280166325523
2_16-12_35: 0.005839817378724341
2_16-16_64: 0.004808859504068467
2_16-20_76: 0.005547836474991925
2_20-2_85: 0.0058121481468483725
2_20-4_58: 0.005497118286706639
2_20-8_33: 0.005855476807659351
2_20-12_88: 0.005009367280576753
2_20-16_60: 0.005892472372885718
2_20-20_42: 0.006243104937993068
