1_15_30_0.0001: 0.006856891
1_15_30_0.0002: 0.005153129
1_15_30_0.0003: 0.0044554435
1_15_30_0.0004: 0.004181297
1_15_30_0.0005: 0.004213357
1_15_30_0.0006: 0.0042478
1_15_30_0.0007: 0.0041683973
1_15_30_0.0008: 0.0039642607
1_15_30_0.0009: 0.003910501
1_15_30_0.001: 0.0042902483
1_15_30_0.002: 0.0065676006
1_15_30_0.003: 0.00838562
1_15_30_0.004: 0.009539858
1_15_30_0.005: 0.008449477
1_15_30_0.006: 0.009824446
1_15_30_0.007: 0.010631464
1_15_30_0.008: 0.008775674
1_15_30_0.009: 0.01118097
1_15_30_0.01: 0.011810872
1_15_30_0.02: 0.010700547
1_15_30_0.03: 0.012695171
1_15_30_0.04: 0.017796421
1_15_30_0.05: 0.014145832
1_15_30_0.06: 0.01720911
1_15_30_0.07: 0.016145354
1_15_30_0.08: 0.009874885
1_15_30_0.09: 0.0151275145
1_15_30_0.1: 0.018823862
1_15_30_0.2: 0.008211515
1_15_30_0.3: 0.02888175
1_15_30_0.4: 0.045794964
1_15_30_0.5: 0.020970268
1_15_30_0.6: 0.056978997
1_15_30_0.7: 0.014394513
1_15_30_0.8: 0.030423155
1_15_30_0.9: 0.054320186
1_15_30_1: 0.017375907
