1_18_11_0.0001: 0.01441732
1_18_11_0.0002: 0.010700054
1_18_11_0.0003: 0.009973689
1_18_11_0.0004: 0.009752206
1_18_11_0.0005: 0.009628263
1_18_11_0.0006: 0.009491
1_18_11_0.0007: 0.0093093915
1_18_11_0.0008: 0.009092378
1_18_11_0.0009: 0.008857966
1_18_11_0.001: 0.008613346
1_18_11_0.002: 0.006511245
1_18_11_0.003: 0.0063736266
1_18_11_0.004: 0.006471733
1_18_11_0.005: 0.0064972206
1_18_11_0.006: 0.0065275724
1_18_11_0.007: 0.006681861
1_18_11_0.008: 0.0063632703
1_18_11_0.009: 0.006167011
1_18_11_0.01: 0.0063708206
1_18_11_0.02: 0.007428481
1_18_11_0.03: 0.0061763595
1_18_11_0.04: 0.00617497
1_18_11_0.05: 0.009833614
1_18_11_0.06: 0.0061621876
1_18_11_0.07: 0.007338194
1_18_11_0.08: 0.008924697
1_18_11_0.09: 0.0074896887
1_18_11_0.1: 0.006977294
1_18_11_0.2: 0.01140084
1_18_11_0.3: 0.014760416
1_18_11_0.4: 0.1217759
1_18_11_0.5: 0.030562276
1_18_11_0.6: 0.024873642
1_18_11_0.7: 0.02911178
1_18_11_0.8: 0.030430086
1_18_11_0.9: 0.17525065
1_18_11_1: 0.07631414
