1_15_8_0.0001: 0.011956398
1_15_8_0.0002: 0.009868325
1_15_8_0.0003: 0.008452279
1_15_8_0.0004: 0.0072531146
1_15_8_0.0005: 0.0064086225
1_15_8_0.0006: 0.005918764
1_15_8_0.0007: 0.0056282
1_15_8_0.0008: 0.0054275445
1_15_8_0.0009: 0.005279791
1_15_8_0.001: 0.0051522343
1_15_8_0.002: 0.003947073
1_15_8_0.003: 0.004013875
1_15_8_0.004: 0.0040918197
1_15_8_0.005: 0.004454482
1_15_8_0.006: 0.0046829083
1_15_8_0.007: 0.0047436836
1_15_8_0.008: 0.0048771556
1_15_8_0.009: 0.005357648
1_15_8_0.01: 0.005690565
1_15_8_0.02: 0.005099104
1_15_8_0.03: 0.011637542
1_15_8_0.04: 0.009699221
1_15_8_0.05: 0.008698445
1_15_8_0.06: 0.013845331
1_15_8_0.07: 0.01459023
1_15_8_0.08: 0.009748719
1_15_8_0.09: 0.010787605
1_15_8_0.1: 0.010980467
1_15_8_0.2: 0.011520099
1_15_8_0.3: 0.015897574
1_15_8_0.4: 0.041294623
1_15_8_0.5: 0.03016088
1_15_8_0.6: 0.046209294
1_15_8_0.7: 0.12543178
1_15_8_0.8: 0.18381165
1_15_8_0.9: 0.016957462
1_15_8_1: 0.072646
