2_20-12_30_0.0001: 0.01169842285052202
2_20-12_30_0.0002: 0.010351541314687325
2_20-12_30_0.0003: 0.009783891087108176
2_20-12_30_0.0004: 0.00918171412416551
2_20-12_30_0.0005: 0.008601638297884618
2_20-12_30_0.0006: 0.008096295653539346
2_20-12_30_0.0007: 0.007685853606893428
2_20-12_30_0.0008: 0.007392750076798251
2_20-12_30_0.0009: 0.007187130620239519
2_20-12_30_0.001: 0.007046566460246226
2_20-12_30_0.002: 0.00661915396418378
2_20-12_30_0.003: 0.007546947183124114
2_20-12_30_0.004: 0.009192820841508591
2_20-12_30_0.005: 0.010068203759206121
2_20-12_30_0.006: 0.011848819165873005
2_20-12_30_0.007: 0.012630523721869057
2_20-12_30_0.008: 0.010811011109259578
2_20-12_30_0.009: 0.014579451959936702
2_20-12_30_0.01: 0.015881520809829523
2_20-12_30_0.02: 0.018066252133133072
2_20-12_30_0.03: 0.024804968636894357
2_20-12_30_0.04: 0.018930730066815105
2_20-12_30_0.05: 0.011032920307631934
2_20-12_30_0.06: 0.025344791083230248
2_20-12_30_0.07: 0.012867658258154424
2_20-12_30_0.08: 0.015288344536496308
2_20-12_30_0.09: 0.010876821767948061
2_20-12_30_0.1: 0.015339284900554409
2_20-12_30_0.2: 0.011537889110427297
2_20-12_30_0.3: 0.03025877051641586
2_20-12_30_0.4: 0.0324810316000439
2_20-12_30_0.5: 0.017406695254106246
2_20-12_30_0.6: 0.020969123844599927
2_20-12_30_0.7: 0.05082387337785028
2_20-12_30_0.8: 0.06453132664606052
2_20-12_30_0.9: 0.10525665941263673
2_20-12_30_1: 0.11801109539745101
