2_5-5_15: 0.010056813
2_5-5_30: 0.007913606
2_5-5_50: 0.0073850583
2_5-5_100: 0.017040817
2_5-5_150: 0.031863287
2_5-5_200: 0.033580806
2_5-5_300: 0.03403802
2_5-5_400: 0.03162103
2_5-5_500: 0.028746545
2_5-5_600: 0.027253116
2_10-10_15: 0.0072422046
2_10-10_30: 0.0062796255
2_10-10_50: 0.0077684247
2_10-10_100: 0.01608872
2_10-10_150: 0.03008048
2_10-10_200: 0.033012465
2_10-10_300: 0.03815744
2_10-10_400: 0.040907778
2_10-10_500: 0.042352855
2_10-10_600: 0.04380491
2_15-15_15: 0.007021114
2_15-15_30: 0.0058058724
2_15-15_50: 0.0058624074
2_15-15_100: 0.023554353
2_15-15_150: 0.05217782
2_15-15_200: 0.07112091
2_15-15_300: 0.09230862
2_15-15_400: 0.10013292
2_15-15_500: 0.10264894
2_15-15_600: 0.102538876
2_20-20_15: 0.007119119
2_20-20_30: 0.0069334903
2_20-20_50: 0.009462603
2_20-20_100: 0.025677143
2_20-20_150: 0.05528666
2_20-20_200: 0.06832365
2_20-20_300: 0.0708325
2_20-20_400: 0.06309975
2_20-20_500: 0.058035154
2_20-20_600: 0.054604407
