1_15_30_0.0001: 0.010603279
1_15_30_0.0002: 0.009615374
1_15_30_0.0003: 0.008902822
1_15_30_0.0004: 0.008345588
1_15_30_0.0005: 0.007976229
1_15_30_0.0006: 0.0077543394
1_15_30_0.0007: 0.007623514
1_15_30_0.0008: 0.0075419135
1_15_30_0.0009: 0.0074929274
1_15_30_0.001: 0.0074682403
1_15_30_0.002: 0.009131066
1_15_30_0.003: 0.012854155
1_15_30_0.004: 0.014386457
1_15_30_0.005: 0.016472554
1_15_30_0.006: 0.015041466
1_15_30_0.007: 0.016942061
1_15_30_0.008: 0.016288972
1_15_30_0.009: 0.017875358
1_15_30_0.01: 0.017495932
1_15_30_0.02: 0.020053478
1_15_30_0.03: 0.015804648
1_15_30_0.04: 0.016645277
1_15_30_0.05: 0.008866013
1_15_30_0.06: 0.010717653
1_15_30_0.07: 0.009253752
1_15_30_0.08: 0.00950874
1_15_30_0.09: 0.010288936
1_15_30_0.1: 0.008668668
1_15_30_0.2: 0.011533086
1_15_30_0.3: 0.023915462
1_15_30_0.4: 0.033734426
1_15_30_0.5: 0.07561313
1_15_30_0.6: 0.029596513
1_15_30_0.7: 0.058789838
1_15_30_0.8: 0.023321807
1_15_30_0.9: 0.018432705
1_15_30_1: 0.03807087
