1_15_30_0.001_3: tensor(0.0083)
1_15_30_0.001_5: tensor(0.0073)
1_15_30_0.001_8: tensor(0.0069)
1_15_30_0.001_10: tensor(0.0072)
1_15_30_0.001_15: tensor(0.0079)
1_15_30_0.001_20: tensor(0.0083)
1_15_30_0.001_30: tensor(0.0086)
1_15_30_0.001_40: tensor(0.0089)
1_15_30_0.001_50: tensor(0.0092)
1_15_30_0.001_100: tensor(0.0104)
1_15_30_0.001_200: tensor(0.0119)
1_15_30_0.001_300: tensor(0.0129)
1_15_30_0.001_400: tensor(0.0153)
1_15_30_0.001_500: tensor(0.0153)
