2_5-3_15: 0.006189389014341541
2_5-3_30: 0.0040475146771585275
2_5-3_50: 0.004568365065363512
2_5-3_100: 0.004727925575709926
2_5-3_150: 0.0072618394760714565
2_5-3_200: 0.0077773960271819475
2_5-3_300: 0.008907981119196703
2_5-3_400: 0.009478657683287805
2_5-3_500: 0.009354633507773772
2_5-3_600: 0.011501177939126228
2_10-6_15: 0.004476395612250362
2_10-6_30: 0.004581147012821785
2_10-6_50: 0.005497500354097321
2_10-6_100: 0.007993322223988578
2_10-6_150: 0.011487479507758943
2_10-6_200: 0.015841786718209575
2_10-6_300: 0.017868879841879983
2_10-6_400: 0.02115795246845764
2_10-6_500: 0.02521041092423043
2_10-6_600: 0.022495780832021858
2_15-9_15: 0.004578636029649092
2_15-9_30: 0.004854653398989301
2_15-9_50: 0.0047619466678680425
2_15-9_100: 0.008227208032127517
2_15-9_150: 0.01218676793260528
2_15-9_200: 0.014952692479513552
2_15-9_300: 0.036905212598137276
2_15-9_400: 0.02921225050067806
2_15-9_500: 0.029303268507462482
2_15-9_600: 0.03273657515622968
2_20-12_15: 0.004449082582399328
2_20-12_30: 0.004405937224489935
2_20-12_50: 0.006706093120732756
2_20-12_100: 0.01344818173077318
2_20-12_150: 0.01658983676978076
2_20-12_200: 0.01843303029124632
2_20-12_300: 0.032562078915443125
2_20-12_400: 0.031928415003529394
2_20-12_500: 0.03745792331471439
2_20-12_600: 0.04013523641754462
