2_20-12_50_0.0001: 0.01010808818805586
2_20-12_50_0.0002: 0.00917378668762574
2_20-12_50_0.0003: 0.0077759455867129935
2_20-12_50_0.0004: 0.0078087125358305524
2_20-12_50_0.0005: 0.007491184908293332
2_20-12_50_0.0006: 0.007038988935922436
2_20-12_50_0.0007: 0.007015921297174547
2_20-12_50_0.0008: 0.007057704884991921
2_20-12_50_0.0009: 0.00707738744496019
2_20-12_50_0.001: 0.0077370184110604244
2_20-12_50_0.002: 0.00937555289544024
2_20-12_50_0.003: 0.01618137327203165
2_20-12_50_0.004: 0.022568455109552216
2_20-12_50_0.005: 0.027701247736428115
2_20-12_50_0.006: 0.018163911310537354
2_20-12_50_0.007: 0.06436030804084238
2_20-12_50_0.008: 0.04739905123124124
2_20-12_50_0.009: 0.044461892864524795
2_20-12_50_0.01: 0.036291501611768605
2_20-12_50_0.02: 0.04354903625036289
2_20-12_50_0.03: 0.016982945950880696
2_20-12_50_0.04: 0.02665700312221259
2_20-12_50_0.05: 0.011382111619390492
2_20-12_50_0.06: 0.013066531678017369
2_20-12_50_0.07: 0.011527779561299365
2_20-12_50_0.08: 0.0233566878457593
2_20-12_50_0.09: 0.024914261520334186
2_20-12_50_0.1: 0.008519598387695717
2_20-12_50_0.2: 0.013651734727961015
2_20-12_50_0.3: 0.009190773539846278
2_20-12_50_0.4: 0.01536349566232067
2_20-12_50_0.5: 0.0212961018085436
2_20-12_50_0.6: 0.019134880305346016
2_20-12_50_0.7: 0.01871011491878211
2_20-12_50_0.8: 0.049523417161150364
2_20-12_50_0.9: 0.07855120335627368
2_20-12_50_1: 0.04175572312777567
