2_10-10_50_0.0001: 0.005926956325128869
2_10-10_50_0.0002: 0.005548660326119208
2_10-10_50_0.0003: 0.0051529007146594785
2_10-10_50_0.0004: 0.004616388112863915
2_10-10_50_0.0005: 0.004293166497816135
2_10-10_50_0.0006: 0.004209982106939952
2_10-10_50_0.0007: 0.004235972055526264
2_10-10_50_0.0008: 0.004301037161891721
2_10-10_50_0.0009: 0.004360246826588727
2_10-10_50_0.001: 0.004385265616742863
2_10-10_50_0.002: 0.004202277821613211
2_10-10_50_0.003: 0.004701697107589976
2_10-10_50_0.004: 0.005143923489877933
2_10-10_50_0.005: 0.008445209963530263
2_10-10_50_0.006: 0.011201090950173636
2_10-10_50_0.007: 0.011827392961685656
2_10-10_50_0.008: 0.012737792527534876
2_10-10_50_0.009: 0.017053833513618152
2_10-10_50_0.01: 0.0186198545798763
2_10-10_50_0.02: 0.017569591132390153
2_10-10_50_0.03: 0.02556642230976583
2_10-10_50_0.04: 0.020727277886123014
2_10-10_50_0.05: 0.01992288793306736
2_10-10_50_0.06: 0.0123566566641303
2_10-10_50_0.07: 0.02603683841944755
2_10-10_50_0.08: 0.019833753098380966
2_10-10_50_0.09: 0.02158241130208384
2_10-10_50_0.1: 0.06363667139555253
2_10-10_50_0.2: 0.013542937760922807
2_10-10_50_0.3: 0.009084959281179096
2_10-10_50_0.4: 0.008419067471197859
2_10-10_50_0.5: 0.01130337877156963
2_10-10_50_0.6: 0.011516891658748826
2_10-10_50_0.7: 0.01630584669392453
2_10-10_50_0.8: 0.01447981607372166
2_10-10_50_0.9: 0.013760068724138543
2_10-10_50_1: 0.01434219720979657
