2_5-5_15: 0.006238896386123244
2_5-5_30: 0.0042367975600828426
2_5-5_50: 0.0038306515770716084
2_5-5_100: 0.003920683399755953
2_5-5_150: 0.00376465155011636
2_5-5_200: 0.0038502787463203804
2_5-5_300: 0.0040138957332919445
2_5-5_400: 0.004628648611487307
2_5-5_500: 0.0062067117742311585
2_10-10_15: 0.0047392223766764925
2_10-10_30: 0.003815643541557724
2_10-10_50: 0.0038149909244698434
2_10-10_100: 0.004479021781753339
2_10-10_150: 0.005828997148210463
2_10-10_200: 0.008039969336950366
2_10-10_300: 0.014182950264206877
2_10-10_400: 0.019106316467097786
2_10-10_500: 0.021528963810957025
2_15-15_15: 0.004704055728814153
2_15-15_30: 0.0039006969934241857
2_15-15_50: 0.004059502043362274
2_15-15_100: 0.005930615835061332
2_15-15_150: 0.01040604621408966
2_15-15_200: 0.01593754201645299
2_15-15_300: 0.025729725109072232
2_15-15_400: 0.0309297771948301
2_15-15_500: 0.034824447516746924
2_20-20_15: 0.004670140753918146
2_20-20_30: 0.004322904087805347
2_20-20_50: 0.004407448731695061
2_20-20_100: 0.006900117989140603
2_20-20_150: 0.01379076610818393
2_20-20_200: 0.019878063699045344
2_20-20_300: 0.025844246630506006
2_20-20_400: 0.02794034512344494
2_20-20_500: 0.02870850321988608
